Name,Genres
NetForce,['Action']
Red Sorghum,['Drama']
"The Cook, the Thief, His Wife & Her Lover",['Drama']
The Odd Angry Shot,"['Drama', 'Comedy']"
Deadfall,['Drama']
Barabbas,['Drama']
The Fugitive,"['Adventure', 'Mystery', 'Drama', 'Action']"
Woo,['Comedy']
Ziemia Obiecana,['Drama']
Stealing Beauty,['Drama']
The Rachel Papers,"['Comedy', 'Drama']"
Kvinnorna på taket,['Drama']
House of D,"['Drama', 'Comedy']"
Star Wars: Revelations,[]
The Legend of 1900,['Drama']
The Warrior,"['Drama', 'Action']"
Richie Rich's Christmas Wish,['Comedy']
The Art of War,['Action']
White Nights,['Drama']
Big Money Hustlas,"['Parody', 'Comedy']"
The People Under the Stairs,"['Horror', 'Comedy']"
The Beast with Five Fingers,['Horror']
The Legend of Bhagat Singh,['Drama']
Dhoom,"['Musical', 'Action']"
Yamakasi,['Action']
The Plague of the Zombies,['Horror']
Kisna: The Warrior Poet,"['Musical', 'Drama']"
Raincoat,['Drama']
The Legend of Zorro,"['Adventure', 'Action']"
White Water Summer,"['Action', 'Drama', 'Adventure']"
Running on Karma,"['Comedy', 'Action']"
The 300 Spartans,"['Adventure', 'Drama', 'Action']"
Timerider: The Adventure of Lyle Swan,"['Action', 'Adventure']"
Underworld,['Drama']
The Unfaithful Wife,['Drama']
The Deluge,[]
With Fire and Sword,"['Drama', 'Adventure']"
Billy's Balloon,['Comedy']
Red Desert,['Drama']
Quick Change,['Comedy']
Stonewall,['Drama']
Bade Miyan Chote Miyan,[]
Something's Got to Give,[]
Vidocq,"['Mystery', 'Drama']"
Hum Tumhare Hain Sanam,"['Musical', 'Drama']"
Through a Glass Darkly,['Drama']
Pope John Paul II: The Movie,"['Biography', 'Drama']"
The Blue Gardenia,['Drama']
The Storm Riders,"['Adventure', 'Fantasy']"
The Legend of Suriyothai,"['Adventure', 'Drama', 'Action']"
Darkman,"['Horror', 'Action']"
White Oleander,['Drama']
Rising Sun,"['Mystery', 'Drama', 'Action']"
Care Bears: Journey to Joke-a-lot,"['Musical', 'Comedy']"
Bachelor Party,['Comedy']
Karla,['Drama']
Spun,"['Drama', 'Comedy']"
100 Rifles,"['Action', 'Drama']"
Where the Buffalo Roam,"['Parody', 'Drama', 'Comedy']"
One Fine Spring Day,['Drama']
El Topo,['Drama']
Last Present,['Drama']
Kite,['Action']
Bio Zombie,"['Horror', 'Comedy']"
Redneck Zombies,['Horror']
Wild Zero,"['Horror', 'Comedy']"
The Roots of Heaven,"['Drama', 'Adventure']"
The Day of the Dolphin,"['Drama', 'Action']"
Eye of the Devil,"['Mystery', 'Horror']"
The Crossing,"['Biography', 'Drama']"
Cannibal Women in the Avocado Jungle of Death,"['Parody', 'Comedy']"
Anniyan,"['Horror', 'Musical', 'Drama']"
Hoodlum,"['Action', 'Drama']"
On the Line,['Comedy']
Kingpin,"['Sports', 'Comedy']"
Outrageous Fortune,"['Mystery', 'Comedy', 'Action']"
Koma,[]
House of Wax,['Horror']
The Truth About Jane and Sam,[]
When I Fall in Love... with Both,[]
Nothing Sacred,['Comedy']
Kekexili: Mountain Patrol,"['Action', 'Drama']"
The War,['Drama']
Kaena: The Prophecy,"['Adventure', 'Fantasy', 'Action']"
Snow Falling on Cedars,"['Mystery', 'Drama']"
National Lampoon's European Vacation,"['Parody', 'Comedy']"
Il Mare,"['Drama', 'Fantasy']"
Bayside Shakedown: The Movie,"['Parody', 'Action', 'Comedy']"
Gleaming the Cube,"['Mystery', 'Drama']"
Torque,"['Action', 'Sports']"
The Fat Spy,"['Parody', 'Adventure', 'Comedy']"
Mesa of Lost Women,['Horror']
Troll,"['Horror', 'Fantasy', 'Adventure', 'Mystery']"
Teenage Zombies,['Horror']
Voodoo Woman,['Horror']
Frankenstein Conquers the World,"['Drama', 'Horror']"
The Creeping Terror,['Horror']
They Saved Hitler's Brain,"['Drama', 'Action']"
The Beverly Hillbillies,['Comedy']
Black Belt Jones,"['Action', 'Comedy']"
The Bourne Ultimatum,"['Mystery', 'Drama', 'Action']"
A King in New York,"['Parody', 'Drama', 'Comedy']"
Casper: A Spirited Beginning,['Comedy']
Pocket Money,['Comedy']
Green Tea,['Drama']
Australian Rules,['Drama']
Under Suspicion,['Mystery']
Jeffrey,"['Drama', 'Comedy']"
Priest,['Drama']
,[]
Death Dimension,['Action']
The Execution of Private Slovik,['Drama']
Monkey Business,['Comedy']
The New Janitor,['Comedy']
Dark Star,"['Parody', 'Drama', 'Comedy', 'Adventure']"
Pola X,['Drama']
Phool Aur Kaante,[]
Impact,"['Mystery', 'Drama']"
Eye of the Beholder,"['Drama', 'Mystery']"
Saving Star Wars,['Comedy']
Paheli,"['Mystery', 'Drama']"
Mullet,['Comedy']
Gokusen,[]
Bullet in the Head,['Action']
Tanner on Tanner,['Comedy']
Secondhand Lions,"['Adventure', 'Comedy', 'Drama']"
The Enforcer,['Drama']
The Beyond,['Horror']
Wrongfully Accused,"['Parody', 'Action', 'Comedy']"
Zenon: Z3,['Comedy']
Dr. Terror's House of Horrors,['Horror']
The Naked Gun 33⅓: The Final Insult,"['Parody', 'Comedy']"
Valerie and Her Week of Wonders,"['Drama', 'Horror', 'Fantasy']"
The Miracle Maker,[]
The Big Broadcast of 1938,"['Musical', 'Comedy']"
Alexander the Great,"['Biography', 'Drama']"
Bad Boys,['Drama']
Welcome to Mooseport,['Comedy']
The Lords of Flatbush,['Drama']
A Stranger Among Us,"['Mystery', 'Drama']"
Boxcar Bertha,['Drama']
Who's That Knocking at My Door,['Drama']
Carve Her Name with Pride,['Drama']
Taste of Cherry,['Drama']
Daffy Duck's Quackbusters,['Fantasy']
People Will Talk,"['Drama', 'Comedy']"
The Clairvoyant,"['Mystery', 'Drama']"
The Ninth Day,['Drama']
Pusher II,"['Drama', 'Action']"
Troop Beverly Hills,['Comedy']
The Harder They Fall,"['Sports', 'Drama']"
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","['Adventure', 'Fantasy']"
Payback,"['Drama', 'Comedy', 'Action']"
No Regrets for Our Youth,['Drama']
Nick of Time,['Drama']
Monster-in-Law,['Comedy']
The Chronicles of Narnia: Prince Caspian,"['Adventure', 'Fantasy']"
The Flamingo Kid,['Comedy']
Crazy/Beautiful,['Drama']
Moonlight Mile,['Drama']
All the Fine Promises,['Drama']
Singin' in the Rain,"['Musical', 'Comedy']"
LEGO Star Wars: Revenge of the Brick,[]
Pulp,"['Parody', 'Mystery', 'Comedy', 'Drama']"
Rascal,"['Adventure', 'Drama']"
Dark City,['Mystery']
Au hasard Balthazar,['Drama']
Teorema,"['Mystery', 'Drama']"
My Life as McDull,[]
Close-up,['Drama']
Different From The Others,['Drama']
The Klansman,['Drama']
The Americanization of Emily,"['Drama', 'Comedy']"
What?,['Comedy']
The Jetsons Meet the Flintstones,"['Fantasy', 'Comedy']"
Babylon 5: In the Beginning,"['Drama', 'Adventure']"
Kiss Kiss Bang Bang,"['Parody', 'Mystery', 'Comedy', 'Action']"
Alien Planet,[]
Another State of Mind,[]
Black Angel,"['Mystery', 'Drama']"
V for Vendetta,"['Drama', 'Action']"
Atomic Train,['Action']
Battle Circus,['Drama']
Sleeping Dogs,['Action']
Naina,['Horror']
9½ Weeks,[]
Kyun...! Ho Gaya Na,['Drama']
The Pianist,['Drama']
Wah-Wah,['Drama']
Provoked,['Drama']
Radio,"['Sports', 'Biography', 'Drama']"
Why We Fight,[]
The Innocents,"['Horror', 'Drama']"
Pulgasari,['Horror']
Charles II: The Power and The Passion,['Drama']
Dirigible,"['Action', 'Drama', 'Adventure']"
The Star Maker,"['Drama', 'Comedy']"
Only Angels Have Wings,"['Adventure', 'Drama', 'Action']"
Broken Flowers,"['Mystery', 'Drama', 'Comedy']"
The Exterminator,"['Action', 'Adventure']"
Das schreckliche Mädchen,"['Drama', 'Comedy']"
The Hunchback of Notre Dame,['Drama']
Threesome,"['Drama', 'Comedy']"
The Monolith Monsters,['Horror']
H2O,['Drama']
The Da Vinci Code,['Mystery']
Runaway Bride,['Comedy']
That Obscure Object of Desire,"['Drama', 'Comedy']"
Warning Shot,['Mystery']
"I Love You, Alice B. Toklas","['Parody', 'Comedy']"
Arnold's Wrecking Co.,['Comedy']
HMS Defiant,"['Drama', 'Adventure']"
Rock-A-Doodle,"['Musical', 'Fantasy']"
Project Viper,"['Action', 'Horror']"
Supersonic Man,"['Action', 'Adventure']"
Land and Freedom,['Drama']
"Mirror, Mirror",['Horror']
Love 'em and Weep,['Comedy']
Nutty Professor II: The Klumps,['Comedy']
What Ever Happened to Baby Jane?,"['Drama', 'Horror']"
Ida Makes a Movie,[]
State and Main,"['Parody', 'Comedy']"
Dead Reckoning,"['Mystery', 'Drama']"
Return of the Killer Tomatoes,"['Parody', 'Horror', 'Adventure']"
The Lady from Shanghai,"['Mystery', 'Drama']"
Gorgo,['Horror']
Kabhi Alvida Naa Kehna,['Drama']
Momentum,['Action']
Cheaper by the Dozen 2,"['Comedy', 'Adventure']"
Epidemic,['Horror']
The Pleasure Seekers,"['Musical', 'Comedy']"
Brain Damage,"['Horror', 'Comedy']"
La Ronde,"['Drama', 'Comedy']"
Who Dares Wins,"['Adventure', 'Drama', 'Action']"
Rampage,"['Horror', 'Drama']"
The Seinfeld Chronicles,['Comedy']
Everything Is Illuminated,"['Adventure', 'Drama', 'Comedy']"
The Fantastic Four,[]
The Wild Angels,"['Action', 'Drama']"
River of No Return,"['Action', 'Drama']"
Two-Lane Blacktop,['Drama']
Puddle Cruiser,['Comedy']
Vuk,[]
Barbarella,"['Parody', 'Adventure', 'Fantasy', 'Comedy']"
The Last Time I Committed Suicide,"['Biography', 'Drama']"
Hannie Caulder,['Drama']
Superstar: The Karen Carpenter Story,[]
Gettin' Square,"['Drama', 'Comedy', 'Action']"
Breaking Glass,"['Drama', 'Musical']"
Grumpy Old Men,"['Drama', 'Comedy']"
Grumpier Old Men,['Comedy']
The Brothers McMullen,"['Drama', 'Comedy']"
Where the Sidewalk Ends,['Drama']
Night and the City,"['Sports', 'Drama']"
The Iron Petticoat,['Comedy']
Comic Book: The Movie,['Comedy']
The Little Prince,"['Drama', 'Musical', 'Fantasy']"
Living in Oblivion,"['Drama', 'Comedy']"
Thérèse,"['Biography', 'Drama']"
Three Times,['Drama']
Drowning Mona,"['Mystery', 'Comedy']"
Café Lumière,['Drama']
Gamera,[]
Vive L'Amour,['Drama']
RoboCop 3,['Action']
"Oh, God!","['Fantasy', 'Comedy']"
Kin-Dza-Dza,"['Adventure', 'Fantasy', 'Comedy']"
Gorky Park,"['Mystery', 'Drama']"
Madadayo,['Drama']
Double Platinum,"['Musical', 'Drama']"
Duma,"['Adventure', 'Drama']"
Final Destination 3,['Horror']
Talk to Her,"['Drama', 'Comedy']"
The Monster Squad,"['Parody', 'Horror', 'Comedy']"
Rio Lobo,[]
Udayananu Tharam,[]
The Cincinnati Kid,['Drama']
FUBAR,"['Drama', 'Comedy']"
The Spanish Prisoner,['Mystery']
Dark Water,"['Drama', 'Horror']"
The Wraith,"['Horror', 'Action']"
The Gay Sisters,['Drama']
Yellowbeard,"['Parody', 'Adventure', 'Comedy', 'Action']"
"Silent Night, Deadly Night",['Horror']
The Cat's Meow,"['Mystery', 'Drama']"
A Woman Rebels,['Drama']
"Dragon Fist Explosion!! If Gokū Can't Do It, Who Will?",[]
Hatari!,"['Adventure', 'Drama', 'Comedy', 'Action']"
Pixel Perfect,"['Musical', 'Fantasy', 'Comedy', 'Drama']"
Male and Female,"['Drama', 'Comedy']"
Sitting Target,"['Action', 'Drama']"
Red Eye,['Action']
The Night of the Generals,"['Mystery', 'Drama', 'Action']"
Christopher Strong,['Drama']
Empire,"['Action', 'Drama']"
The Greatest Game Ever Played,"['Sports', 'Drama']"
Enron: The Smartest Guys in the Room,['Biography']
A Good Woman,"['Drama', 'Comedy']"
Kid Auto Races at Venice,['Comedy']
Small Time Crooks,['Comedy']
Boomerang,"['Drama', 'Comedy']"
Sometimes They Come Back... Again,['Horror']
Hanover Street,['Drama']
East of Hope Street,['Drama']
Poetic Justice,['Drama']
Hocus Pocus,"['Horror', 'Fantasy', 'Comedy']"
Keeping the Faith,"['Drama', 'Comedy']"
The Three Musketeers,"['Adventure', 'Comedy', 'Action']"
The New York Ripper,['Horror']
Go for Broke!,"['Action', 'Drama']"
Crash Dive,['Drama']
Next,['Action']
The Blue Lagoon,"['Drama', 'Adventure']"
Best of the Best,['Sports']
Summer Lovers,"['Drama', 'Comedy']"
Emperor of the North,"['Adventure', 'Drama', 'Action']"
Stop! Or My Mom Will Shoot!,"['Action', 'Comedy']"
Pray for the Wildcats,['Adventure']
How to Get Ahead in Advertising,"['Parody', 'Fantasy', 'Comedy']"
Spacehunter: Adventures in the Forbidden Zone,['Adventure']
Throw Momma from the Train,"['Parody', 'Comedy', 'Action']"
Rollercoaster,"['Mystery', 'Action']"
"Mother, Jugs & Speed",['Comedy']
Perfect Strangers,['Drama']
The Wild Ride,['Drama']
Indiscreet,['Comedy']
Doggy Poo,[]
Exiled,['Action']
Sylvia Scarlett,['Comedy']
To Have and Have Not,"['Adventure', 'Drama']"
Elmer's Pet Rabbit,[]
Mitchell,['Action']
Hiawatha's Rabbit Hunt,['Comedy']
Once Upon a Time in China II,"['Comedy', 'Action']"
Once Upon a Time in China III,['Action']
The Heckling Hare,['Comedy']
Wabbit Twouble,['Comedy']
"Hold the Lion, Please",[]
Flipper,"['Drama', 'Adventure']"
Kshana Kshanam,['Drama']
Super-Rabbit,['Comedy']
Pithamagan,"['Musical', 'Drama']"
Gol Maal,"['Musical', 'Comedy']"
Angel Cop,['Action']
Burn Up!,[]
"Tarzan, the Ape Man","['Action', 'Adventure', 'Comedy']"
Ocean Waves,[]
Martian Successor Nadesico: The Motion Picture – Prince of Darkness,['Action']
The Long Ships,"['Adventure', 'Drama', 'Action']"
Ugetsu,"['Fantasy', 'Drama']"
The Desperate Hours,['Drama']
Dead or Alive,['Action']
Hannibal Rising,"['Horror', 'Drama']"
Intersection,['Drama']
Basic Instinct 2,['Mystery']
Athena,"['Comedy', 'Musical']"
"Grandview, U.S.A.","['Comedy', 'Drama']"
The Cookout,"['Sports', 'Comedy']"
Missamma,"['Drama', 'Comedy']"
Tekken: The Motion Picture,['Action']
The Girls of Pleasure Island,"['Drama', 'Comedy']"
Beau Hunks,"['Parody', 'Comedy']"
The Naked City,"['Mystery', 'Drama']"
Rififi,['Drama']
H.G. Wells' War of the Worlds,"['Drama', 'Action']"
The Miracle of Bern,"['Sports', 'Drama', 'Comedy']"
Angel Eyes,['Drama']
Knight Rider 2000,"['Drama', 'Adventure']"
Knight Rider 2010,['Drama']
Baran,"['Drama', 'Adventure']"
Norwood,"['Adventure', 'Drama', 'Comedy']"
Bagdad Café,"['Drama', 'Comedy']"
Congo Jazz,[]
Jurm,['Drama']
Tango & Cash,"['Drama', 'Comedy', 'Action']"
The Night Watchman,[]
Junior Bonner,"['Sports', 'Drama']"
Invasion U.S.A.,[]
See the Sea,['Drama']
Poochakkoru Mookkuthi,[]
Frog Prince,"['Fantasy', 'Musical']"
Hairshirt,['Comedy']
Lolita,['Drama']
Pokémon 4Ever,"['Adventure', 'Fantasy', 'Action']"
Lammbock,['Comedy']
Cry of the City,[]
Driving Lessons,"['Drama', 'Comedy']"
The Big Steal,[]
Slackers,['Comedy']
They Made Me a Fugitive,['Drama']
Three... Extremes,['Horror']
Donnie Brasco,"['Biography', 'Drama']"
The Singing Fool,"['Musical', 'Drama']"
The Adventures of Sharkboy and Lavagirl,"['Adventure', 'Fantasy']"
The Secret Life of Words,['Drama']
Other People's Money,"['Parody', 'Drama', 'Comedy']"
Old Gringo,"['Adventure', 'Drama']"
The Man Without a Past,"['Musical', 'Drama', 'Comedy']"
The Prince and the Showgirl,"['Drama', 'Comedy']"
Big Wednesday,"['Sports', 'Drama', 'Comedy']"
The Circle,['Drama']
The Alligator People,['Horror']
Wolfen,"['Drama', 'Horror']"
Glengarry Glen Ross,['Drama']
There's No Business Like Show Business,"['Musical', 'Drama', 'Comedy']"
The Glass Bottom Boat,"['Mystery', 'Musical', 'Comedy', 'Action']"
Midnight Lace,"['Mystery', 'Drama']"
Father Goose,"['Adventure', 'Comedy']"
The Cutter,['Action']
Duets,"['Musical', 'Drama', 'Comedy']"
Halloween II,['Horror']
Halloween 4: The Return of Michael Myers,['Horror']
Halloween 5: The Revenge of Michael Myers,['Horror']
Halloween 6,['Horror']
Oil Storm,['Drama']
Cup-tie Honeymoon,['Comedy']
It's a Wonderful World,['Comedy']
Shenandoah,['Drama']
Glory Road,"['Sports', 'Drama']"
I've Heard the Mermaids Singing,"['Drama', 'Comedy']"
Sabah,"['Drama', 'Comedy']"
Nayagan,"['Musical', 'Drama']"
Disturbing Behavior,"['Horror', 'Mystery']"
Nightmare Alley,['Drama']
Green for Danger,"['Mystery', 'Drama']"
Amen.,['Drama']
Wicked City,['Horror']
Flightplan,"['Mystery', 'Drama']"
House of Bamboo,['Drama']
It Came from Outer Space,['Horror']
Cannery Row,"['Drama', 'Comedy']"
Alice Sweet Alice,"['Horror', 'Mystery']"
The Sentinel,['Horror']
Return to the Batcave: The Misadventures of Adam and Burt,"['Comedy', 'Action']"
When a Stranger Calls,['Horror']
The Mighty Peking Man,"['Adventure', 'Action']"
Stealth,"['Action', 'Adventure']"
How to Make a Monster,"['Action', 'Horror']"
HouseSitter,['Comedy']
Blood and Black Lace,['Horror']
Annamayya,['Musical']
Psycho IV: The Beginning,"['Horror', 'Mystery']"
Odin: Photon Sailer Starlight,[]
The Big Trail,['Action']
Falcons,['Drama']
Cold Fever,"['Mystery', 'Drama', 'Comedy']"
"Rome, Open City",['Drama']
Umberto D,['Drama']
Up Close & Personal,['Drama']
Malibu's Most Wanted,"['Parody', 'Comedy']"
Daughters of the Dust,['Drama']
2 Young,['Drama']
Humor Risk,['Comedy']
A Fine Madness,"['Drama', 'Comedy']"
Grrl Power,"['Drama', 'Action']"
The Reaping,['Horror']
Empire Falls,['Drama']
Demetrius and the Gladiators,"['Drama', 'Action']"
Evangelion: Death and Rebirth,"['Fantasy', 'Drama']"
Meet the Robinsons,"['Adventure', 'Fantasy', 'Comedy']"
Bolt,"['Adventure', 'Fantasy', 'Comedy']"
They call me MISTER Tibbs,"['Drama', 'Action']"
Frankenfish,"['Action', 'Horror']"
The Street with No Name,['Drama']
Major Barbara,['Comedy']
Krrish,"['Adventure', 'Musical', 'Action']"
The Girl Can't Help It,"['Musical', 'Comedy']"
The First Wives Club,['Comedy']
The Curse of the Jade Scorpion,"['Mystery', 'Comedy']"
The Real Blonde,"['Drama', 'Comedy']"
Desperately Seeking Susan,"['Mystery', 'Drama', 'Comedy']"
A Face in the Crowd,['Drama']
Bodysong,[]
Supervixens,[]
Tere Naam,"['Musical', 'Drama']"
Wild Geese,['Action']
Elmer's Candid Camera,['Comedy']
Common Law Cabin,['Drama']
Hare-um Scare-um,[]
Prest-O Change-O,['Comedy']
Savage Dawn,"['Action', 'Drama']"
Into the Night,"['Action', 'Comedy', 'Adventure']"
Safe,['Drama']
The 40-Year-Old Virgin,['Comedy']
Mission: Impossible III,['Action']
The Sea Wolves,"['Adventure', 'Drama', 'Action']"
The Electric Horseman,['Drama']
Bionicle 3: Web of Shadows,"['Adventure', 'Fantasy']"
The Bone Collector,"['Mystery', 'Drama', 'Action']"
Railroaded!,['Mystery']
The Revolution Will Not Be Televised,[]
The Wrong Box,['Comedy']
Passionada,['Comedy']
13 Moons,"['Drama', 'Comedy']"
Inland Empire,"['Horror', 'Mystery', 'Drama']"
The Beast of Yucca Flats,['Horror']
Ginger Snaps Back,"['Horror', 'Comedy']"
Inseminoid,['Horror']
X-Men: The Last Stand,"['Fantasy', 'Action']"
What Ever Happened to Baby Jane?,['Drama']
Kounterfeit,['Drama']
The Man Called Flintstone,"['Adventure', 'Drama', 'Comedy', 'Action']"
Seems Like Old Times,['Comedy']
Belly,['Drama']
Match Point,"['Sports', 'Drama']"
Ju-on: The Grudge,"['Mystery', 'Horror']"
The Bat,"['Horror', 'Mystery']"
The Man with My Face,['Mystery']
Dracula Has Risen from the Grave,['Horror']
Frankenstein Must Be Destroyed,['Horror']
Le Fate Ignoranti,['Drama']
Light of Day,"['Musical', 'Drama']"
Harley Davidson and the Marlboro Man,"['Adventure', 'Drama', 'Action']"
Stealing Harvard,"['Comedy', 'Action']"
Harry and the Hendersons,"['Fantasy', 'Comedy']"
The Great St. Louis Bank Robbery,[]
Hum Aapke Hain Kaun...!,"['Musical', 'Drama']"
Mujhse Shaadi Karogi,"['Musical', 'Drama']"
Judwaa,"['Musical', 'Drama', 'Comedy']"
The Hatchet Man,"['Mystery', 'Drama']"
Hard Rain,['Action']
Cry Of The Banshee,['Horror']
Hardware Wars,"['Parody', 'Comedy', 'Action', 'Adventure']"
The District!,['Comedy']
Moving Malcolm,"['Drama', 'Comedy']"
Spy Hard,"['Parody', 'Comedy', 'Action']"
Went the Day Well?,['Drama']
Time Changer,"['Drama', 'Adventure']"
Now and Then,"['Comedy', 'Drama']"
Creepshow 2,['Horror']
Le Samouraï,"['Drama', 'Mystery']"
She's Too Young,['Drama']
Fatal Instinct,"['Parody', 'Comedy']"
Bustin' Loose,"['Action', 'Comedy']"
Haunted Honeymoon,"['Parody', 'Horror', 'Comedy']"
Love At First Bite,"['Parody', 'Horror', 'Comedy']"
Iron Monkey,"['Adventure', 'Comedy', 'Action']"
Mr. Arkadin,"['Mystery', 'Drama']"
Sepet,['Drama']
The Hour-Glass Sanatorium,[]
Bunty Aur Babli,"['Musical', 'Comedy']"
Stuck On You,['Comedy']
Titanic,['Drama']
Heartburn,"['Drama', 'Comedy']"
Santa Who?,['Comedy']
Mr. Vampire,"['Parody', 'Horror', 'Action', 'Comedy']"
Out of Time,['Drama']
Scooby-Doo and the Witch's Ghost,[]
Heart of Dixie,['Drama']
Last Night,"['Drama', 'Comedy']"
Dracula's Daughter,['Horror']
Valmont,['Drama']
Last Order: Final Fantasy VII,['Fantasy']
Three Seasons,['Drama']
Brute Force,['Drama']
The Word,['Drama']
A Yank in the RAF,"['Drama', 'Action']"
The Animal,"['Action', 'Comedy']"
"See No Evil, Hear No Evil","['Comedy', 'Action']"
Running Scared,"['Comedy', 'Action']"
Lila Says,['Drama']
Earth vs. the Flying Saucers,['Fantasy']
My Baby's Daddy,['Comedy']
The Legend of Billie Jean,"['Drama', 'Action']"
Up the Creek,"['Action', 'Comedy', 'Adventure']"
Clara's Heart,['Drama']
Jett Jackson: The Movie,"['Adventure', 'Action', 'Comedy']"
Cyber Seduction: His Secret Life,['Drama']
Silent Warnings,['Horror']
Adventures of Captain Marvel,"['Drama', 'Fantasy']"
Experiment Perilous,['Drama']
Cornered,['Mystery']
One Man Band,['Comedy']
Raw Deal,['Drama']
The Red House,['Mystery']
City That Never Sleeps,['Drama']
Cherry Falls,"['Horror', 'Comedy']"
Serpent of the Nile,['Drama']
Toofan,[]
The Devil's Rejects,['Horror']
The Mouse and His Child,"['Adventure', 'Fantasy']"
December Boys,['Drama']
A travers la forêt,['Drama']
Dil Ka Rishta,[]
Megazone 23,"['Musical', 'Action']"
Paradise,"['Adventure', 'Drama']"
Born Yesterday,['Comedy']
Johnny Stool Pigeon,[]
Coffy,['Action']
Diamond Men,"['Mystery', 'Drama', 'Comedy']"
The Sandlot,"['Sports', 'Comedy', 'Drama']"
Zero Day,['Drama']
Action Jackson,"['Drama', 'Comedy', 'Action']"
